Timestamp,Team_ID,Player_ID,Event,Location_X,Location_Y,frame_id,confidence
0.0,0,1,movement,-4.204,-1.74,0,1.0
0.0,0,2,movement,-4.13,0.093,0,1.0
0.0,0,3,movement,-4.119,-0.716,0,1.0
0.0,0,4,movement,-4.156,-2.025,0,1.0
0.0,1,5,movement,-2.532,-5.057,0,1.0
0.0,0,6,movement,-4.266,-1.881,0,1.0
0.017,0,1,movement,-4.215,-1.711,1,1.0
0.017,0,2,movement,-4.129,0.115,1,1.0
0.017,0,3,movement,-4.129,-0.795,1,1.0
0.017,0,4,movement,-4.179,-2.164,1,1.0
0.017,0,6,movement,-4.27,-1.833,1,1.0
0.017,1,5,movement,-2.483,-5.124,1,1.0
0.033,1,1,movement,-4.196,-1.797,2,1.0
0.033,1,3,movement,-4.113,-0.807,2,1.0
0.033,1,6,movement,-4.281,-1.704,2,1.0
0.033,1,2,movement,-4.144,0.094,2,1.0
0.033,1,4,movement,-4.12,-2.07,2,1.0
0.033,0,5,movement,-2.484,-5.053,2,1.0
0.05,0,4,movement,-4.106,-2.161,3,1.0
0.05,0,1,movement,-4.168,-1.725,3,1.0
0.05,0,2,movement,-4.147,-0.075,3,1.0
0.05,1,5,movement,-2.485,-4.976,3,1.0
0.067,0,1,movement,-4.165,-1.721,4,1.0
0.067,0,2,movement,-4.146,-0.102,4,1.0
0.067,1,5,movement,-2.467,-5.002,4,1.0
0.067,0,4,movement,-4.12,-2.182,4,1.0
0.083,1,5,movement,-2.427,-5.05,5,1.0
0.083,0,1,movement,-4.146,-1.73,5,1.0
0.083,0,2,movement,-4.151,-0.119,5,1.0
0.083,1,4,movement,-4.11,-2.23,5,1.0
0.1,1,2,movement,-4.15,-0.126,6,1.0
0.1,0,1,movement,-4.115,-1.793,6,1.0
0.117,1,2,movement,-4.152,-0.154,7,1.0
0.117,0,1,movement,-4.102,-1.798,7,1.0
0.133,0,1,movement,-4.076,-1.821,8,1.0
0.133,0,2,movement,-4.155,-0.172,8,1.0
0.133,1,4,movement,-4.036,-2.329,8,1.0
0.15,1,1,movement,-4.064,-1.897,9,1.0
0.15,0,2,movement,-4.157,-0.155,9,1.0
0.167,0,1,movement,-4.038,-1.897,10,1.0
0.167,1,4,movement,-4.002,-2.475,10,1.0
0.167,0,3,movement,-4.13,-0.979,10,1.0
0.167,0,2,movement,-4.157,-0.16,10,1.0
0.183,1,2,movement,-4.166,-0.1,11,1.0
0.183,0,1,movement,-4.034,-1.891,11,1.0
0.183,1,3,movement,-4.125,-1.067,11,1.0
0.2,1,1,movement,-4.004,-1.967,12,1.0
0.2,0,3,movement,-4.141,-0.813,12,1.0
0.2,0,2,movement,-4.189,-0.035,12,1.0
0.217,1,3,movement,-4.148,-0.816,13,1.0
0.217,0,1,movement,-4.005,-1.862,13,1.0
0.217,1,2,movement,-4.166,-0.047,13,1.0
0.233,0,1,movement,-3.98,-1.881,14,1.0
0.233,1,2,movement,-4.18,-0.086,14,1.0
0.233,1,3,movement,-4.16,-0.762,14,1.0
0.25,1,2,movement,-4.18,-0.113,15,1.0
0.25,0,1,movement,-3.956,-1.844,15,1.0
0.25,1,3,movement,-4.171,-0.675,15,1.0
0.267,1,2,movement,-4.19,-0.106,16,1.0
0.267,1,3,movement,-4.166,-0.699,16,1.0
0.267,0,1,movement,-3.94,-1.786,16,1.0
0.283,0,1,movement,-3.933,-1.534,17,1.0
0.283,0,25,movement,-3.917,-1.938,17,1.0
0.283,1,2,movement,-4.184,-0.119,17,1.0
0.283,1,3,movement,-4.157,-0.735,17,1.0
0.3,1,3,movement,-4.145,-0.747,18,1.0
0.3,0,25,movement,-3.882,-1.942,18,1.0
0.3,0,1,movement,-3.91,-1.503,18,1.0
0.3,1,2,movement,-4.173,-0.111,18,1.0
0.317,1,2,movement,-4.17,-0.095,19,1.0
0.317,1,3,movement,-4.157,-0.748,19,1.0
0.317,0,1,movement,-3.904,-1.413,19,1.0
0.317,0,25,movement,-3.88,-1.854,19,1.0
0.333,1,3,movement,-4.128,-0.794,20,1.0
0.333,0,25,movement,-3.859,-1.859,20,1.0
0.333,0,1,movement,-3.884,-1.344,20,1.0
0.333,1,2,movement,-4.167,-0.174,20,1.0
0.35,1,2,movement,-4.18,-0.208,21,1.0
0.35,0,1,movement,-3.863,-1.384,21,1.0
0.35,1,3,movement,-4.064,-0.857,21,1.0
0.35,0,25,movement,-3.825,-1.888,21,1.0
0.367,0,1,movement,-3.852,-1.489,22,1.0
0.367,0,25,movement,-3.8,-1.914,22,1.0
0.367,1,2,movement,-4.182,-0.239,22,1.0
0.367,1,3,movement,-4.085,-0.878,22,1.0
0.383,1,3,movement,-4.112,-0.873,23,1.0
0.383,0,1,movement,-3.85,-1.44,23,1.0
0.383,1,2,movement,-4.161,-0.268,23,1.0
0.383,0,25,movement,-3.783,-1.933,23,1.0
0.4,0,25,movement,-3.761,-1.97,24,1.0
0.4,1,2,movement,-4.175,-0.326,24,1.0
0.4,0,1,movement,-3.844,-1.537,24,1.0
0.4,1,3,movement,-4.116,-0.905,24,1.0
0.417,0,25,movement,-3.749,-1.948,25,1.0
0.417,1,1,movement,-3.83,-1.497,25,1.0
0.417,1,2,movement,-4.179,-0.277,25,1.0
0.417,1,3,movement,-4.118,-0.832,25,1.0
0.433,1,25,movement,-3.742,-1.915,26,1.0
0.433,0,2,movement,-4.162,-0.319,26,1.0
0.433,0,3,movement,-4.074,-0.798,26,1.0
0.433,0,1,movement,-3.828,-1.427,26,1.0
0.45,1,25,movement,-3.748,-1.915,27,1.0
0.45,0,2,movement,-4.151,-0.419,27,1.0
0.45,0,1,movement,-3.837,-1.291,27,1.0
0.467,0,25,movement,-3.718,-2.001,28,1.0
0.467,1,3,movement,-4.097,-0.761,28,1.0
0.467,0,1,movement,-3.785,-1.591,28,1.0
0.467,1,2,movement,-4.143,-0.336,28,1.0
0.483,0,2,movement,-4.16,-0.45,29,1.0
0.483,1,25,movement,-3.705,-1.983,29,1.0
0.483,0,3,movement,-4.072,-0.746,29,1.0
0.483,0,1,movement,-3.773,-1.519,29,1.0
0.5,1,2,movement,-4.156,-0.378,30,1.0
0.5,0,25,movement,-3.701,-1.951,30,1.0
0.5,1,3,movement,-4.13,-0.815,30,1.0
0.5,0,1,movement,-3.74,-1.69,30,1.0
0.517,1,3,movement,-4.109,-0.887,31,1.0
0.517,1,2,movement,-4.147,-0.403,31,1.0
0.517,0,1,movement,-3.727,-1.702,31,1.0
0.517,0,25,movement,-3.693,-1.957,31,1.0
0.517,1,49,movement,-3.892,0.026,31,1.0
0.533,1,2,movement,-4.162,-0.387,32,1.0
0.533,1,1,movement,-3.724,-1.629,32,1.0
0.533,1,49,movement,-3.894,0.045,32,1.0
0.533,0,25,movement,-3.676,-1.97,32,1.0
0.533,1,3,movement,-4.125,-0.889,32,1.0
0.55,1,1,movement,-3.742,-1.514,33,1.0
0.55,1,56,movement,-3.887,-1.058,33,1.0
0.55,1,3,movement,-4.104,-0.849,33,1.0
0.55,1,2,movement,-4.172,-0.36,33,1.0
0.55,0,25,movement,-3.653,-1.99,33,1.0
0.55,1,49,movement,-3.9,0.157,33,1.0
0.55,0,54,movement,-2.087,-5.639,33,1.0
0.567,0,49,movement,-3.833,0.02,34,1.0
0.567,0,2,movement,-4.199,-0.328,34,1.0
0.567,1,54,movement,-2.076,-5.651,34,1.0
0.567,0,3,movement,-4.145,-0.849,34,1.0
0.567,0,1,movement,-3.736,-1.466,34,1.0
0.567,0,25,movement,-3.657,-1.963,34,1.0
0.567,0,56,movement,-3.903,-0.807,34,1.0
0.583,1,25,movement,-3.646,-1.863,35,1.0
0.583,0,49,movement,-3.793,-0.029,35,1.0
0.583,0,1,movement,-3.731,-1.231,35,1.0
0.583,0,3,movement,-4.152,-0.887,35,1.0
0.583,0,56,movement,-3.881,-0.536,35,1.0
0.583,0,2,movement,-4.186,-0.297,35,1.0
0.6,1,2,movement,-4.211,-0.367,36,1.0
0.6,1,49,movement,-3.738,-0.027,36,1.0
0.6,1,56,movement,-3.902,-0.566,36,1.0
0.6,1,1,movement,-3.721,-1.449,36,1.0
0.6,1,3,movement,-4.175,-0.96,36,1.0
0.6,1,63,movement,-3.97,-1.157,36,1.0
0.6,0,25,movement,-3.596,-1.95,36,1.0
0.617,0,49,movement,-3.718,-0.082,37,1.0
0.617,0,2,movement,-4.199,-0.148,37,1.0
0.617,1,1,movement,-3.692,-1.677,37,1.0
0.617,0,63,movement,-4.017,-1.149,37,1.0
0.617,0,56,movement,-3.875,-0.582,37,1.0
0.617,0,3,movement,-4.197,-0.821,37,1.0
0.617,1,25,movement,-3.567,-1.943,37,1.0
0.633,1,49,movement,-3.722,-0.096,38,1.0
0.633,1,2,movement,-4.185,-0.183,38,1.0
0.633,1,1,movement,-3.701,-1.106,38,1.0
0.633,1,56,movement,-3.861,-1.069,38,1.0
0.633,1,3,movement,-4.224,-0.682,38,1.0
0.633,1,63,movement,-4.0,-0.938,38,1.0
0.633,0,25,movement,-3.57,-1.896,38,1.0
0.65,0,1,movement,-3.676,-1.024,39,1.0
0.65,1,25,movement,-3.56,-1.855,39,1.0
0.65,0,56,movement,-3.932,-1.039,39,1.0
0.65,0,49,movement,-3.78,-0.217,39,1.0
0.65,0,2,movement,-4.199,-0.302,39,1.0
0.65,0,63,movement,-4.068,-0.965,39,1.0
0.65,0,3,movement,-4.196,-0.864,39,1.0
0.667,0,56,movement,-3.81,-1.109,40,1.0
0.667,0,3,movement,-4.261,-1.033,40,1.0
0.667,1,25,movement,-3.543,-1.89,40,1.0
0.667,0,49,movement,-3.704,-0.09,40,1.0
0.667,0,1,movement,-3.655,-1.035,40,1.0
0.667,0,2,movement,-4.196,-0.234,40,1.0
0.667,0,63,movement,-4.138,-0.952,40,1.0
0.683,0,85,movement,-3.986,-1.186,41,1.0
0.683,0,3,movement,-4.297,-1.023,41,1.0
0.683,0,2,movement,-4.206,-0.14,41,1.0
0.683,0,49,movement,-3.623,-0.121,41,1.0
0.683,0,1,movement,-3.627,-1.087,41,1.0
0.683,0,56,movement,-3.789,-1.228,41,1.0
0.683,1,25,movement,-3.52,-1.843,41,1.0
0.683,0,63,movement,-4.171,-0.908,41,1.0
0.7,0,3,movement,-4.239,-1.047,42,1.0
0.7,0,63,movement,-4.179,-0.877,42,1.0
0.7,0,1,movement,-3.617,-1.035,42,1.0
0.7,0,85,movement,-3.959,-1.108,42,1.0
0.7,0,56,movement,-3.753,-1.205,42,1.0
0.7,1,25,movement,-3.49,-1.844,42,1.0
0.7,0,49,movement,-3.586,-0.167,42,1.0
0.7,0,2,movement,-4.2,-0.139,42,1.0
0.717,0,1,movement,-3.616,-1.134,43,1.0
0.717,0,3,movement,-4.244,-1.035,43,1.0
0.717,0,49,movement,-3.6,-0.149,43,1.0
0.717,0,56,movement,-3.745,-1.263,43,1.0
0.717,0,63,movement,-4.16,-0.857,43,1.0
0.717,1,25,movement,-3.48,-1.873,43,1.0
0.717,0,2,movement,-4.2,-0.124,43,1.0
0.717,0,85,movement,-4.045,-1.019,43,1.0
0.733,1,1,movement,-3.625,-0.916,44,1.0
0.733,0,25,movement,-3.475,-1.825,44,1.0
0.733,1,49,movement,-3.608,-0.215,44,1.0
0.733,1,63,movement,-4.187,-0.973,44,1.0
0.733,1,56,movement,-3.719,-1.396,44,1.0
0.733,1,85,movement,-4.025,-0.958,44,1.0
0.733,1,2,movement,-4.192,-0.215,44,1.0
0.733,1,3,movement,-4.266,-1.099,44,1.0
0.75,0,56,movement,-3.713,-1.303,45,1.0
0.75,0,2,movement,-4.194,-0.183,45,1.0
0.75,0,1,movement,-3.593,-0.853,45,1.0
0.75,0,49,movement,-3.65,-0.211,45,1.0
0.75,0,3,movement,-4.224,-1.002,45,1.0
0.75,1,25,movement,-3.472,-1.799,45,1.0
0.75,0,63,movement,-4.197,-0.499,45,1.0
0.767,0,49,movement,-3.723,-0.172,46,1.0
0.767,0,1,movement,-3.578,-0.875,46,1.0
0.767,0,63,movement,-4.216,-0.742,46,1.0
0.767,0,3,movement,-4.268,-1.125,46,1.0
0.767,0,2,movement,-4.177,-0.207,46,1.0
0.767,0,56,movement,-3.691,-1.329,46,1.0
0.767,1,25,movement,-3.456,-1.807,46,1.0
0.783,1,56,movement,-3.688,-1.159,47,1.0
0.783,1,1,movement,-3.581,-0.834,47,1.0
0.783,0,25,movement,-3.43,-1.725,47,1.0
0.783,1,63,movement,-4.198,-0.705,47,1.0
0.783,1,85,movement,-4.076,-0.93,47,1.0
0.783,1,2,movement,-4.15,-0.244,47,1.0
0.783,1,3,movement,-4.291,-1.155,47,1.0
0.783,1,49,movement,-3.726,-0.199,47,1.0
0.8,1,1,movement,-3.554,-0.846,48,1.0
0.8,0,25,movement,-3.415,-1.704,48,1.0
0.8,1,2,movement,-4.15,-0.261,48,1.0
0.8,1,49,movement,-3.716,-0.164,48,1.0
0.8,1,3,movement,-4.3,-1.204,48,1.0
0.8,1,85,movement,-4.114,-0.967,48,1.0
0.8,1,56,movement,-3.667,-1.104,48,1.0
0.8,1,63,movement,-4.216,-0.896,48,1.0
0.817,0,56,movement,-3.636,-1.365,49,1.0
0.817,0,63,movement,-4.166,-0.768,49,1.0
0.817,1,25,movement,-3.398,-1.743,49,1.0
0.817,0,3,movement,-4.298,-1.227,49,1.0
0.817,0,1,movement,-3.536,-0.856,49,1.0
0.817,0,2,movement,-4.172,-0.239,49,1.0
0.817,0,49,movement,-3.684,-0.067,49,1.0
0.817,0,85,movement,-4.102,-0.953,49,1.0
0.833,1,2,movement,-4.164,-0.215,50,1.0
0.833,1,56,movement,-3.617,-1.238,50,1.0
0.833,1,49,movement,-3.68,-0.071,50,1.0
0.833,1,63,movement,-4.175,-0.988,50,1.0
0.833,0,25,movement,-3.353,-1.859,50,1.0
0.833,1,3,movement,-4.29,-1.198,50,1.0
0.833,1,1,movement,-3.474,-1.082,50,1.0
0.833,1,85,movement,-4.107,-0.953,50,1.0
0.85,1,56,movement,-3.63,-1.187,51,1.0
0.85,1,49,movement,-3.668,-0.11,51,1.0
0.85,1,1,movement,-3.458,-1.08,51,1.0
0.85,1,63,movement,-4.242,-1.061,51,1.0
0.85,1,2,movement,-4.158,-0.245,51,1.0
0.85,1,3,movement,-4.339,-1.132,51,1.0
0.85,1,85,movement,-4.102,-0.831,51,1.0
0.85,0,25,movement,-3.346,-1.842,51,1.0
0.867,0,3,movement,-4.315,-1.203,52,1.0
0.867,1,25,movement,-3.338,-1.799,52,1.0
0.867,0,120,movement,-4.026,-0.878,52,1.0
0.867,0,119,movement,-3.51,0.038,52,1.0
0.867,0,1,movement,-3.435,-0.98,52,1.0
0.867,0,63,movement,-4.262,-1.033,52,1.0
0.867,1,56,movement,-3.632,-1.233,52,1.0
0.867,0,49,movement,-3.655,-0.119,52,1.0
0.867,0,85,movement,-4.141,-1.2,52,1.0
0.867,0,2,movement,-4.112,-0.256,52,1.0
0.883,1,63,movement,-4.291,-1.065,53,1.0
0.883,1,3,movement,-4.338,-1.221,53,1.0
0.883,1,120,movement,-4.01,-0.962,53,1.0
0.883,1,56,movement,-3.615,-0.959,53,1.0
0.883,1,2,movement,-4.13,-0.35,53,1.0
0.883,1,49,movement,-3.624,-0.071,53,1.0
0.883,1,85,movement,-4.132,-1.079,53,1.0
0.883,0,25,movement,-3.336,-1.801,53,1.0
0.9,1,56,movement,-3.594,-0.815,54,1.0
0.9,0,25,movement,-3.321,-1.848,54,1.0
0.9,1,49,movement,-3.623,-0.08,54,1.0
0.9,1,2,movement,-4.139,-0.38,54,1.0
0.9,1,120,movement,-4.002,-1.062,54,1.0
0.9,1,85,movement,-4.111,-1.111,54,1.0
0.9,1,63,movement,-4.291,-1.146,54,1.0
0.9,1,3,movement,-4.325,-1.319,54,1.0
0.917,1,3,movement,-4.267,-1.276,55,1.0
0.917,1,63,movement,-4.28,-1.041,55,1.0
0.917,1,2,movement,-4.146,-0.382,55,1.0
0.917,1,120,movement,-3.987,-1.127,55,1.0
0.917,0,25,movement,-3.316,-1.754,55,1.0
0.917,1,49,movement,-3.625,-0.144,55,1.0
0.917,1,56,movement,-3.54,-1.288,55,1.0
0.917,1,1,movement,-3.413,-1.195,55,1.0
0.933,0,1,movement,-3.413,-1.214,56,1.0
0.933,0,120,movement,-4.039,-1.214,56,1.0
0.933,0,3,movement,-4.266,-1.283,56,1.0
0.933,0,63,movement,-4.274,-1.095,56,1.0
0.933,0,56,movement,-3.526,-1.298,56,1.0
0.933,0,2,movement,-4.153,-0.438,56,1.0
0.933,0,119,movement,-3.52,0.158,56,1.0
0.933,1,25,movement,-3.322,-1.759,56,1.0
0.933,0,49,movement,-3.618,-0.188,56,1.0
0.95,0,2,movement,-4.116,-0.534,57,1.0
0.95,0,1,movement,-3.393,-1.271,57,1.0
0.95,0,56,movement,-3.498,-1.385,57,1.0
0.95,0,120,movement,-3.98,-1.141,57,1.0
0.95,1,25,movement,-3.298,-1.782,57,1.0
0.95,0,63,movement,-4.256,-0.946,57,1.0
0.95,0,49,movement,-3.601,-0.116,57,1.0
0.95,0,3,movement,-4.267,-1.261,57,1.0
0.95,0,119,movement,-3.51,0.156,57,1.0
0.967,1,63,movement,-4.201,-0.821,58,1.0
0.967,1,49,movement,-3.558,-0.255,58,1.0
0.967,0,1,movement,-3.34,-1.579,58,1.0
0.967,0,25,movement,-3.283,-1.797,58,1.0
0.967,1,56,movement,-3.456,-1.459,58,1.0
0.967,1,3,movement,-4.256,-1.276,58,1.0
0.967,1,2,movement,-4.11,-0.636,58,1.0
0.983,1,2,movement,-4.138,-0.767,59,1.0
0.983,1,1,movement,-3.328,-1.521,59,1.0
0.983,0,25,movement,-3.276,-1.788,59,1.0
0.983,1,63,movement,-4.193,-0.869,59,1.0
1.0,1,1,movement,-3.341,-1.535,60,1.0
1.0,0,25,movement,-3.284,-1.846,60,1.0
1.0,1,63,movement,-4.182,-0.793,60,1.0
1.0,1,56,movement,-3.383,-1.497,60,1.0
1.017,0,1,movement,-3.381,-1.263,61,1.0
1.017,1,56,movement,-3.321,-1.682,61,1.0
1.017,0,63,movement,-4.187,-0.786,61,1.0
1.033,1,56,movement,-3.3,-1.707,62,1.0
1.033,0,1,movement,-3.376,-1.184,62,1.0
1.033,0,63,movement,-4.192,-0.868,62,1.0
1.05,0,63,movement,-4.201,-0.896,63,1.0
1.05,0,1,movement,-3.362,-1.195,63,1.0
1.05,1,56,movement,-3.297,-1.719,63,1.0
1.067,1,56,movement,-3.28,-1.78,64,1.0
1.067,0,63,movement,-4.203,-0.862,64,1.0
1.067,0,1,movement,-3.35,-1.21,64,1.0
1.083,0,1,movement,-3.323,-1.341,65,1.0
1.083,0,63,movement,-4.199,-0.899,65,1.0
1.083,1,56,movement,-3.281,-1.858,65,1.0
1.1,0,1,movement,-3.302,-1.346,66,1.0
1.1,0,63,movement,-4.2,-0.928,66,1.0
1.1,1,56,movement,-3.269,-1.862,66,1.0
1.117,0,63,movement,-4.214,-0.889,67,1.0
1.117,0,1,movement,-3.27,-1.343,67,1.0
1.117,0,153,movement,-3.317,0.032,67,1.0
1.117,1,56,movement,-3.244,-1.914,67,1.0
1.133,0,153,movement,-3.319,-0.036,68,1.0
1.133,0,63,movement,-4.214,-0.945,68,1.0
1.133,0,3,movement,-4.229,-1.465,68,1.0
1.133,1,56,movement,-3.23,-1.908,68,1.0
1.133,0,1,movement,-3.247,-1.375,68,1.0
1.15,0,63,movement,-4.22,-0.985,69,1.0
1.15,0,153,movement,-3.307,-0.154,69,1.0
1.15,0,1,movement,-3.241,-1.303,69,1.0
1.15,1,56,movement,-3.214,-1.854,69,1.0
1.167,1,153,movement,-3.286,-0.225,70,1.0
1.167,0,56,movement,-3.205,-1.873,70,1.0
1.167,1,2,movement,-4.084,-1.552,70,1.0
1.167,1,63,movement,-4.208,-1.016,70,1.0
1.167,1,1,movement,-3.242,-1.285,70,1.0
1.183,1,56,movement,-3.206,-1.855,71,1.0
1.183,0,63,movement,-4.209,-1.035,71,1.0
1.183,0,2,movement,-4.078,-1.415,71,1.0
1.183,0,1,movement,-3.241,-1.295,71,1.0
1.2,0,63,movement,-4.219,-1.084,72,1.0
1.2,0,1,movement,-3.235,-1.285,72,1.0
1.2,0,2,movement,-4.074,-1.037,72,1.0
1.2,1,56,movement,-3.2,-1.847,72,1.0
1.217,1,25,movement,-3.175,-1.81,73,1.0
1.217,0,2,movement,-4.063,-1.008,73,1.0
1.217,0,1,movement,-3.216,-1.196,73,1.0
1.217,0,56,movement,-3.239,-1.43,73,1.0
1.217,0,63,movement,-4.221,-1.031,73,1.0
1.233,0,63,movement,-4.212,-1.097,74,1.0
1.233,1,1,movement,-3.21,-1.219,74,1.0
1.25,0,1,movement,-3.205,-1.167,75,1.0
1.25,0,63,movement,-4.217,-1.045,75,1.0
1.25,1,56,movement,-3.247,-1.551,75,1.0
1.25,0,3,movement,-4.128,-1.385,75,1.0
1.25,0,2,movement,-4.072,-1.0,75,1.0
1.267,1,56,movement,-3.245,-1.431,76,1.0
1.267,0,2,movement,-4.072,-0.997,76,1.0
1.267,0,3,movement,-4.137,-1.372,76,1.0
1.267,0,1,movement,-3.178,-1.135,76,1.0
1.267,0,63,movement,-4.206,-1.052,76,1.0
1.283,0,2,movement,-4.067,-1.011,77,1.0
1.283,0,63,movement,-4.198,-1.06,77,1.0
1.283,0,3,movement,-4.116,-1.393,77,1.0
1.283,1,56,movement,-3.227,-1.572,77,1.0
1.283,0,1,movement,-3.182,-1.173,77,1.0
1.3,0,2,movement,-4.061,-1.02,78,1.0
1.3,0,1,movement,-3.166,-1.192,78,1.0
1.3,0,3,movement,-4.097,-1.388,78,1.0
1.3,1,56,movement,-3.247,-1.466,78,1.0
1.3,0,63,movement,-4.197,-1.115,78,1.0
1.317,0,1,movement,-3.152,-1.177,79,1.0
1.317,0,3,movement,-4.101,-1.409,79,1.0
1.317,1,56,movement,-3.228,-1.737,79,1.0
1.317,0,63,movement,-4.193,-1.117,79,1.0
1.317,0,2,movement,-4.056,-1.01,79,1.0
1.333,0,1,movement,-3.141,-1.141,80,1.0
1.333,1,3,movement,-4.077,-1.435,80,1.0
1.333,1,2,movement,-4.045,-1.137,80,1.0
1.333,1,63,movement,-4.179,-1.102,80,1.0
1.35,0,1,movement,-3.135,-1.217,81,1.0
1.35,1,63,movement,-4.191,-1.088,81,1.0
1.35,1,3,movement,-4.063,-1.526,81,1.0
1.35,1,2,movement,-4.034,-1.087,81,1.0
1.367,0,63,movement,-4.172,-1.153,82,1.0
1.367,0,3,movement,-4.06,-1.483,82,1.0
1.367,1,25,movement,-3.099,-1.81,82,1.0
1.367,0,1,movement,-3.121,-1.266,82,1.0
1.367,0,2,movement,-4.04,-1.08,82,1.0
1.383,0,2,movement,-4.033,-1.092,83,1.0
1.383,1,25,movement,-3.059,-1.906,83,1.0
1.383,0,3,movement,-4.049,-1.45,83,1.0
1.383,1,56,movement,-3.096,-1.666,83,1.0
1.383,0,1,movement,-3.105,-1.307,83,1.0
1.383,0,63,movement,-4.152,-1.162,83,1.0
1.4,0,25,movement,-3.077,-1.808,84,1.0
1.4,0,1,movement,-3.095,-1.623,84,1.0
1.4,1,2,movement,-4.052,-1.049,84,1.0
1.4,1,63,movement,-4.151,-1.198,84,1.0
1.4,1,3,movement,-4.054,-1.497,84,1.0
1.417,1,1,movement,-3.082,-1.166,85,1.0
1.417,1,3,movement,-4.04,-1.523,85,1.0
1.417,0,56,movement,-3.049,-1.714,85,1.0
1.417,1,63,movement,-4.139,-1.233,85,1.0
1.417,0,25,movement,-3.062,-1.863,85,1.0
1.417,1,2,movement,-4.058,-1.004,85,1.0
1.433,0,63,movement,-4.133,-1.252,86,1.0
1.433,1,25,movement,-3.053,-1.793,86,1.0
1.433,0,1,movement,-3.09,-1.306,86,1.0
1.433,0,3,movement,-4.038,-1.539,86,1.0
1.433,0,2,movement,-4.035,-1.105,86,1.0
1.45,0,1,movement,-3.077,-1.248,87,1.0
1.45,0,63,movement,-4.126,-1.249,87,1.0
1.45,0,2,movement,-4.035,-1.098,87,1.0
1.45,1,25,movement,-3.036,-1.81,87,1.0
1.467,1,25,movement,-2.993,-1.702,88,1.0
1.467,0,1,movement,-3.062,-1.257,88,1.0
1.467,0,63,movement,-4.115,-1.273,88,1.0
1.483,0,1,movement,-3.044,-1.283,89,1.0
1.483,0,63,movement,-4.1,-1.276,89,1.0
1.483,1,25,movement,-2.976,-1.7,89,1.0
1.5,1,2,movement,-4.035,-1.095,90,1.0
1.5,1,3,movement,-4.039,-1.682,90,1.0
1.5,1,1,movement,-3.052,-1.266,90,1.0
1.5,0,25,movement,-2.958,-1.738,90,1.0
1.5,1,63,movement,-4.104,-1.304,90,1.0
1.517,1,25,movement,-3.001,-1.839,91,1.0
1.517,0,3,movement,-4.012,-1.579,91,1.0
1.517,0,1,movement,-3.038,-1.293,91,1.0
1.517,0,63,movement,-4.109,-1.299,91,1.0
1.517,0,2,movement,-4.007,-1.119,91,1.0
1.533,0,3,movement,-4.026,-1.67,92,1.0
1.533,0,63,movement,-4.133,-1.363,92,1.0
1.533,0,2,movement,-4.002,-1.088,92,1.0
1.533,1,25,movement,-2.971,-1.8,92,1.0
1.533,0,1,movement,-3.04,-1.278,92,1.0
1.55,0,1,movement,-3.016,-1.325,93,1.0
1.55,0,2,movement,-4.006,-1.064,93,1.0
1.55,1,25,movement,-2.964,-1.792,93,1.0
1.55,0,184,movement,-3.094,-0.163,93,1.0
1.55,0,63,movement,-4.164,-1.382,93,1.0
1.55,0,3,movement,-3.992,-1.719,93,1.0
1.567,1,63,movement,-4.155,-1.174,94,1.0
1.567,1,3,movement,-3.92,-1.665,94,1.0
1.567,1,2,movement,-4.006,-0.893,94,1.0
1.567,1,184,movement,-3.068,-0.39,94,1.0
1.567,0,1,movement,-2.975,-1.578,94,1.0
1.583,0,184,movement,-3.053,-0.224,95,1.0
1.583,1,1,movement,-2.962,-1.641,95,1.0
1.583,0,3,movement,-3.993,-1.815,95,1.0
1.583,0,63,movement,-4.107,-1.432,95,1.0
1.583,0,2,movement,-3.994,-0.934,95,1.0
1.6,1,63,movement,-4.096,-1.398,96,1.0
1.6,1,184,movement,-3.019,-0.245,96,1.0
1.6,0,1,movement,-2.945,-1.646,96,1.0
1.6,1,3,movement,-3.999,-1.788,96,1.0
1.6,1,2,movement,-3.994,-0.951,96,1.0
1.617,1,184,movement,-3.02,-0.284,97,1.0
1.617,1,3,movement,-4.022,-1.806,97,1.0
1.617,0,1,movement,-2.951,-1.8,97,1.0
1.617,1,2,movement,-3.985,-0.918,97,1.0
1.617,1,63,movement,-4.097,-1.448,97,1.0
1.633,0,63,movement,-4.111,-1.443,98,1.0
1.633,0,184,movement,-3.014,-0.336,98,1.0
1.633,1,1,movement,-2.943,-1.942,98,1.0
1.633,0,2,movement,-3.993,-0.96,98,1.0
1.633,0,3,movement,-3.971,-1.895,98,1.0
1.65,0,2,movement,-3.989,-0.82,99,1.0
1.65,0,63,movement,-4.108,-1.551,99,1.0
1.65,0,1,movement,-2.922,-2.046,99,1.0
1.65,1,193,movement,-4.079,-0.211,99,1.0
1.65,1,184,movement,-3.018,-0.325,99,1.0
1.65,0,3,movement,-3.983,-1.959,99,1.0
1.667,0,3,movement,-3.959,-2.056,100,1.0
1.667,1,184,movement,-3.005,-0.352,100,1.0
1.667,0,63,movement,-4.111,-1.715,100,1.0
1.667,0,1,movement,-2.883,-2.179,100,1.0
1.667,1,193,movement,-4.067,-0.274,100,1.0
1.683,0,1,movement,-2.855,-2.197,101,1.0
1.683,1,2,movement,-4.039,-0.603,101,1.0
1.683,1,184,movement,-2.99,-0.342,101,1.0
1.683,0,63,movement,-4.073,-1.609,101,1.0
1.683,1,193,movement,-4.059,-0.209,101,1.0
